YEAR,FL_DATE,ORIGIN_STATE,FLIGHT_COUNT
2020,2020-04-30,South Dakota,27
2020,2020-04-30,Tennessee,189
2020,2020-04-30,Texas,1017
2020,2020-04-30,U.S. Pacific Trust Territories and Possessions,1
2020,2020-04-30,U.S. Virgin Islands,3
2020,2020-04-30,Utah,157
2020,2020-04-30,Vermont,12
2020,2020-04-30,Virginia,301
2020,2020-04-30,Washington,215
2020,2020-04-30,West Virginia,15
2020,2020-04-30,Wisconsin,95
2020,2020-04-30,Wyoming,12
